連番1	連番2	連番3	所要区分	親指図番号	割当(WBS)	受注伝票	入出庫番号	入庫保管場所	親品目コード	親品目テキスト	原価センタテキスト	出荷伝票	出庫数量	親MRP管理者	親指図計画開始日	親指図計画終了日	BOM明細番号	子指図番号	子品目コード	子品目テキスト	所要日	所要残数	在庫数	在庫引当	所要引当残数	子MRP管理者	購買発注番号	子指図計画開始日	子指図計画終了日	計画数量	計画引当	計画引当残数	作業区４	作業区５	払出完了	進捗	工程(子)	C	A	C,A以外	作業0020時間(分)	作業0030時間(分)	作業0040時間(分)	作業0050時間(分)	作業0060時間(分)	検査	標準原価	指図テキスト
0000001594	0000000002		製造指図出庫	40164967	I-0337627-10-01-08		8155116-0060		A00A2097405	切替盤			1.000	C28	2025/10/08	2026/01/13	0600		P0A530800	IK-5308 D (F) TOTAL CTRL	2025/10/08	1.000	4.000	1.000	0.000																						45,863.000000	
0000001595	0000000003		製造指図出庫	40164986	I-0337627-20-01-08		8155136-0060		A00A2115205	切替盤			1.000	C28	2025/10/08	2026/01/13	0600		P0A530800	IK-5308 D (F) TOTAL CTRL	2025/10/08	1.000	4.000	1.000	0.000																						45,863.000000	
0000001596	0000000004		製造指図出庫	40162594	I-0337012-10-01-06		8065413-0081		A00A2088603	AUD30N-A5-1-11 切換盤			1.000	C28	2025/10/22	2025/12/16	0810		P0A530800	IK-5308 D (F) TOTAL CTRL	2025/10/22	1.000	4.000	1.000	0.000																						45,863.000000	
0000001597	0000000001		製造指図出庫	RWF89581H			7926636-0007						1.000	C40	2024/09/03	2025/09/26	X007		P0A533900	IK-5339A UPS SOURCE PCB	2024/09/03	1.000	1.000	1.000	0.000																						24,803.000000	
0000001598	0000000001		製造指図出庫	40164867	I-0316840-10-01-07		8153829-0064		A00A1954404	切替盤			1.000	C28	2025/06/09	2025/11/06	0640		P0A533903	IK-5339A S03 UPS SOURCE	2025/06/09	2.000	6.000	2.000	0.000																						24,515.000000	
0000001599	0000000002		製造指図出庫	40164967	I-0337627-10-01-08		8155116-0061		A00A2097405	切替盤			1.000	C28	2025/10/08	2026/01/13	0610		P0A533903	IK-5339A S03 UPS SOURCE	2025/10/08	2.000	6.000	2.000	0.000																						24,515.000000	
0000001600	0000000003		製造指図出庫	40164986	I-0337627-20-01-08		8155136-0061		A00A2115205	切替盤			1.000	C28	2025/10/08	2026/01/13	0610		P0A533903	IK-5339A S03 UPS SOURCE	2025/10/08	2.000	6.000	2.000	0.000																						24,515.000000	
0000001601	0000000001		製造指図出庫	40164867	I-0316840-10-01-07		8153829-0065		A00A1954404	切替盤			1.000	C28	2025/06/09	2025/11/06	0650		P0A534100	IK-5341 THYｹﾞｰﾄｱﾝｻｰﾂｷ	2025/06/09	1.000	1.000	1.000	0.000																						20,187.000000	
0000001602	0000000002	0000000001	製造指図出庫	40164967	I-0337627-10-01-08		8155116-0062		A00A2097405	切替盤			1.000	C28	2025/10/08	2026/01/13	0620	50120559	P0A534100	IK-5341 THYｹﾞｰﾄｱﾝｻｰﾂｷ	2025/10/08	1.000	1.000	0.000	1.000	PC1		2025/09/11	2025/10/02	2.000	1.000	1.000	A0801	A0802	○	○○○○○○○○		0	170	114	0.000	0.000	0.000	0.000	40.000	E	20,187.000000	
0000001603	0000000003	0000000001	製造指図出庫	40164986	I-0337627-20-01-08		8155136-0062		A00A2115205	切替盤			1.000	C28	2025/10/08	2026/01/13	0620	50120559	P0A534100	IK-5341 THYｹﾞｰﾄｱﾝｻｰﾂｷ	2025/10/08	1.000	1.000	0.000	1.000	PC1		2025/09/11	2025/10/02	2.000	1.000	0.000	A0801	A0802	○	○○○○○○○○		0	170	114	0.000	0.000	0.000	0.000	40.000	E	20,187.000000	
0000001604	0000000004		出荷			6365940-0010						80921817-0010	1.000						P0A534100	IK-5341 THYｹﾞｰﾄｱﾝｻｰﾂｷ	2026/02/13	1.000	1.000	0.000	1.000																						20,187.000000	
0000001605	0000000001	0000000001	製造指図出庫	10132946			8105141-0053	1911	A6A862600	IDKS-40-200T3 L67-70L			15.000	B10	2025/09/26	2025/10/09	0740	50120296	P0A535900	WK-5359A CNTRL PCB	2025/09/26	15.000	0.000	0.000	15.000	PC1		2025/09/03	2025/09/24	24.000	15.000	9.000	A0801	A0802	＊	＊＊＊＊＊＊＊－		5,113	240	241	0.000	63.000	25.000	1.000	16.000	E	6,133.000000	
0000001606	0000000002	0000000001	受注			6365154-0010							1.000					50120296	P0A535900	WK-5359A CNTRL PCB	2025/09/30	1.000	0.000	0.000	1.000	PC1		2025/09/03	2025/09/24	24.000	1.000	8.000	A0801	A0802	＊	＊＊＊＊＊＊＊－		5,113	240	241	0.000	63.000	25.000	1.000	16.000	E	6,133.000000	
0000001607	0000000003	0000000001	受注			6366626-0010							1.000					50120296	P0A535900	WK-5359A CNTRL PCB	2025/11/20	1.000	0.000	0.000	1.000	PC1		2025/09/03	2025/09/24	24.000	1.000	7.000	A0801	A0802	＊	＊＊＊＊＊＊＊－		5,113	240	241	0.000	63.000	25.000	1.000	16.000	E	6,133.000000	
0000001608	0000000004	0000000001	製造指図出庫	40165911	W-0347925-10	347925-0010	8187621-0077		A00A2155100	IDKS-40-200T3P23 PN-93			8.000	B10	2025/12/01	2025/12/18	0760	50120296	P0A535900	WK-5359A CNTRL PCB	2025/12/01	8.000	0.000	0.000	8.000	PC1		2025/09/03	2025/09/24	24.000	7.000	0.000	A0801	A0802	＊	＊＊＊＊＊＊＊－		5,113	240	241	0.000	63.000	25.000	1.000	16.000	E	6,133.000000	
0000001609	0000000004		製造指図出庫	40165911	W-0347925-10	347925-0010	8187621-0077		A00A2155100	IDKS-40-200T3P23 PN-93			8.000	B10	2025/12/01	2025/12/18	0760		P0A535900	WK-5359A CNTRL PCB	2025/12/01	8.000	0.000	0.000	8.000																						6,133.000000	
0000001610	0000000005		製造指図出庫	10133548			8171051-0053	1911	A6A862600	IDKS-40-200T3 L67-70L			18.000	B10	2026/01/19	2026/02/10	0740		P0A535900	WK-5359A CNTRL PCB	2026/01/19	18.000	0.000	0.000	18.000																						6,133.000000	
0000001611	0000000001		製造指図出庫	40164867	I-0316840-10-01-07		8153829-0066		A00A1954404	切替盤			1.000	C28	2025/06/09	2025/11/06	0660		P0A536800	IK-5368 A	2025/06/09	1.000	7.000	1.000	0.000																						22,353.000000	
0000001612	0000000002		製造指図出庫	40164967	I-0337627-10-01-08		8155116-0063		A00A2097405	切替盤			1.000	C28	2025/10/08	2026/01/13	0630		P0A536800	IK-5368 A	2025/10/08	1.000	7.000	1.000	0.000																						22,353.000000	
0000001613	0000000003		製造指図出庫	40164986	I-0337627-20-01-08		8155136-0063		A00A2115205	切替盤			1.000	C28	2025/10/08	2026/01/13	0630		P0A536800	IK-5368 A	2025/10/08	1.000	7.000	1.000	0.000																						22,353.000000	
0000001614	0000000004		製造指図出庫	40162594	I-0337012-10-01-06		8065413-0082		A00A2088603	AUD30N-A5-1-11 切換盤			1.000	C28	2025/10/22	2025/12/16	0820		P0A536800	IK-5368 A	2025/10/22	1.000	7.000	1.000	0.000																						22,353.000000	
0000001615	0000000001		製造指図出庫	40153280	I-0320172-10-01-05		7815056-0092		A00A1975502	SIT7.5SGD(INV)			1.000	C28	2024/08/08	2026/03/04	0920		P0A537200	IK-5372 RS485 DRIVE PCB	2024/08/08	1.000	16.000	1.000	0.000																						18,594.000000	
0000001616	0000000002		製造指図出庫	40156562	I-0326875-10-01-05		7870465-0085		A00A2019702	SRM75TGD/SYS30(ｲﾝﾊﾞｰﾀ盤)			1.000	C28	2025/03/04	2025/11/14	0850		P0A537200	IK-5372 RS485 DRIVE PCB	2025/03/04	1.000	16.000	1.000	0.000																						18,594.000000	
0000001617	0000000003		製造指図出庫	40154930	I-0316840-10-01-05		7847125-0088		A00A1954402	Ｎｏ．１ＣＶＣＦ盤			1.000	C28	2025/06/09	2025/11/06	0880		P0A537200	IK-5372 RS485 DRIVE PCB	2025/06/09	1.000	16.000	1.000	0.000																						18,594.000000	
0000001618	0000000004		製造指図出庫	40154932	I-0316840-10-01-06		7847127-0088		A00A1954403	Ｎｏ．２ＣＶＣＦ盤			1.000	C28	2025/06/09	2025/11/06	0880		P0A537200	IK-5372 RS485 DRIVE PCB	2025/06/09	1.000	16.000	1.000	0.000																						18,594.000000	
0000001619	0000000005		製造指図出庫	40164867	I-0316840-10-01-07		8153829-0067		A00A1954404	切替盤			1.000	C28	2025/06/09	2025/11/06	0670		P0A537200	IK-5372 RS485 DRIVE PCB	2025/06/09	1.000	16.000	1.000	0.000																						18,594.000000	
0000001620	0000000006		製造指図出庫	40154554	I-0317660-10-01-04		7839186-0091		A00A1957501	ＣＶＣＦ盤			1.000	C28	2025/10/03	2026/01/06	0910		P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/03	1.000	16.000	1.000	0.000																						18,594.000000	
0000001621	0000000007		製造指図出庫	40163058	I-0337627-10-01-06		8088419-0078		A00A2097403	Ｎｏ．１ＣＶＣＦ盤			1.000	C28	2025/10/08	2026/01/13	0780		P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/08	1.000	16.000	1.000	0.000																						18,594.000000	
0000001622	0000000008		製造指図出庫	40163420	I-0337627-20-01-06		8096123-0090		A00A2115203	Ｎｏ．１ＣＶＣＦ盤			1.000	C28	2025/10/08	2026/01/13	0900		P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/08	1.000	16.000	1.000	0.000																						18,594.000000	
0000001623	0000000009		製造指図出庫	40164965	I-0337627-10-01-07		8155114-0082		A00A2097404	Ｎｏ．２ＣＶＣＦ盤			1.000	C28	2025/10/08	2026/01/13	0820		P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/08	1.000	16.000	1.000	0.000																						18,594.000000	
0000001624	0000000010		製造指図出庫	40164967	I-0337627-10-01-08		8155116-0064		A00A2097405	切替盤			1.000	C28	2025/10/08	2026/01/13	0640		P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/08	1.000	16.000	1.000	0.000																						18,594.000000	
0000001625	0000000011		製造指図出庫	40164984	I-0337627-20-01-07		8155134-0090		A00A2115204	Ｎｏ．２ＣＶＣＦ盤			1.000	C28	2025/10/08	2026/01/13	0900		P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/08	1.000	16.000	1.000	0.000																						18,594.000000	
0000001626	0000000012		製造指図出庫	40164986	I-0337627-20-01-08		8155136-0064		A00A2115205	切替盤			1.000	C28	2025/10/08	2026/01/13	0640		P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/08	1.000	16.000	1.000	0.000																						18,594.000000	
0000001627	0000000013		製造指図出庫	40162654	I-0338670-10-01-05		8065646-0086		A00A2081702	SIT15SGD/SKS200(INV)			1.000	C28	2025/10/20	2025/12/02	0860		P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/20	1.000	16.000	1.000	0.000																						18,594.000000	
0000001628	0000000014		製造指図出庫	40162590	I-0337012-10-01-04		8065409-0085		A00A2088601	AUD30N-A5-1-11 No.1ｲﾝﾊﾞｰﾀ			1.000	C28	2025/10/22	2025/12/16	0850		P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/22	1.000	16.000	1.000	0.000																						18,594.000000	
0000001629	0000000015		製造指図出庫	40162592	I-0337012-10-01-05		8065411-0085		A00A2088602	AUD30N-A5-1-11 No.2ｲﾝﾊﾞｰﾀ			1.000	C28	2025/10/22	2025/12/16	0850		P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/22	1.000	16.000	1.000	0.000																						18,594.000000	
0000001630	0000000016		製造指図出庫	40162594	I-0337012-10-01-06		8065413-0083		A00A2088603	AUD30N-A5-1-11 切換盤			1.000	C28	2025/10/22	2025/12/16	0830		P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/22	1.000	16.000	1.000	0.000																						18,594.000000	
0000001631	0000000017	0000000001	製造指図出庫	40163065	I-0338093-10-01-05		8088436-0027		A00A2100202	SIT15SGD/SKS200 (INV)			1.000	C28	2025/10/27	2026/01/19	0270	50120697	P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/27	1.000	16.000	0.000	1.000	PC1		2025/10/02	2025/10/23	4.000	1.000	3.000	A0801	A0802	○	○○○○○○○○		928	0	148	0.000	45.000	18.000	1.000	0.000	CP	18,594.000000	
0000001632	0000000018	0000000001	製造指図出庫	40162643	I-0316556-10-01-05		8065635-0082		A00A1953602	SIT10SGD/SKTKS30X5(INV盤)			1.000	C28	2025/10/28	2025/12/05	0820	50120697	P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/28	1.000	16.000	0.000	1.000	PC1		2025/10/02	2025/10/23	4.000	1.000	2.000	A0801	A0802	○	○○○○○○○○		928	0	148	0.000	45.000	18.000	1.000	0.000	CP	18,594.000000	
0000001633	0000000019	0000000001	製造指図出庫	40163092	I-0333111-10-01-05		8089541-0032		A00A2048402	ZFST75TGD-V4(UPS)			1.000	C28	2025/10/29	2025/12/15	0320	50120697	P0A537200	IK-5372 RS485 DRIVE PCB	2025/10/29	1.000	16.000	0.000	1.000	PC1		2025/10/02	2025/10/23	4.000	1.000	1.000	A0801	A0802	○	○○○○○○○○		928	0	148	0.000	45.000	18.000	1.000	0.000	CP	18,594.000000	
0000001634	0000000020	0000000001	製造指図出庫	40163101	I-0338328-10-01-05		8089550-0074		A00A2070302	SIT2SGD/SKS40-50MSP(INV)			1.000	C28	2025/11/06	2025/12/25	0740	50120697	P0A537200	IK-5372 RS485 DRIVE PCB	2025/11/06	1.000	16.000	0.000	1.000	PC1		2025/10/02	2025/10/23	4.000	1.000	0.000	A0801	A0802	○	○○○○○○○○		928	0	148	0.000	45.000	18.000	1.000	0.000	CP	18,594.000000	
0000001635	0000000021		製造指図出庫	40163166	I-0324920-10-01-05		8090483-0091		A00A1995202	SIT20SGD/SKS300(INV)			1.000	C28	2025/12/03	2026/01/28	0910		P0A537200	IK-5372 RS485 DRIVE PCB	2025/12/03	1.000	16.000	0.000	1.000																						18,594.000000	
0000001636	0000000022		製造指図出庫	40165271	I-0345346-10-01-04		8164443-0082		A00A2143101	SFT10SGD-100MSPV1(CVCF)			1.000	C28	2025/12/04	2026/01/15	0820		P0A537200	IK-5372 RS485 DRIVE PCB	2025/12/04	1.000	16.000	0.000	1.000																						18,594.000000	
0000001637	0000000023		製造指図出庫	40163143	I-0330962-10-01-05		8090457-0089		A00A2038802	SIT20SGD/SKS300(INV)			1.000	C28	2025/12/10	2026/02/10	0890		P0A537200	IK-5372 RS485 DRIVE PCB	2025/12/10	1.000	16.000	0.000	1.000																						18,594.000000	
0000001638	0000000024		製造指図出庫	40163379	I-0340902-10	340902-0010	8093706-0025		A00A2115300	SIT30SGD-V1			1.000	C27	2025/12/16	2026/01/23	0240		P0A537200	IK-5372 RS485 DRIVE PCB	2025/12/16	1.000	16.000	0.000	1.000																						18,594.000000	
0000001639	0000000001		製造指図出庫	RWF89581K			7926639-0006						1.000	C40	2024/09/03	2025/09/26	X006		P0A537703	GK-5377 U03 SENS.PCB	2024/09/03	1.000	1.000	1.000	0.000																						18,352.000000	
0000001640	0000000001		製造指図出庫	40163379	I-0340902-10	340902-0010	8093706-0084		A00A2115300	SIT30SGD-V1			1.000	C27	2025/12/16	2026/01/23	0830		P0A538400	IK-5384 FLATCABLEﾍﾝｶﾝPCB	2025/12/16	1.000	0.000	0.000	1.000																						1,976.000000	
0000001641	0000000001		製造指図出庫	10133071			8124265-0054	1910	A00A0285800	KTD-7575FU CL			3.000	BL0	2025/09/22	2025/10/08	0240		P0A542700	MK-5427A (F) CC-LINK I/F	2025/09/22	3.000	4.000	3.000	0.000																						26,173.000000	
0000001642	0000000002		製造指図出庫	40165531	M-0345157-10-01-03-01		8174216-0031		A00A1330300	CC-LINK UNIT PR			1.000	B58	2025/12/03	2025/12/24	0310		P0A542700	MK-5427A (F) CC-LINK I/F	2025/12/03	1.000	4.000	1.000	0.000																						26,173.000000	
0000001643	0000000003	0000000001	製造指図出庫	40165775	G-0340900-10-01-05		8185457-0032		A00A0650700	CC-LINK UNIT			2.000	C19	2025/12/19	2026/02/24	0320	50120435	P0A542700	MK-5427A (F) CC-LINK I/F	2025/12/19	2.000	4.000	0.000	2.000	PC1		2025/08/28	2025/09/18	1.000	1.000	0.000	A0801	A0802	＊	＊＊＊＊○○○○		280	4	22	0.000	52.000	32.000	2.000	13.000	AP	26,173.000000	
0000001644	0000000003		製造指図出庫	40165775	G-0340900-10-01-05		8185457-0032		A00A0650700	CC-LINK UNIT			2.000	C19	2025/12/19	2026/02/24	0320		P0A542700	MK-5427A (F) CC-LINK I/F	2025/12/19	2.000	4.000	0.000	2.000																						26,173.000000	
0000001645	0000000004		製造指図出庫	10133599			8175946-0054	1910	A00A0285800	KTD-7575FU CL			4.000	BL0	2026/01/06	2026/01/28	0240		P0A542700	MK-5427A (F) CC-LINK I/F	2026/01/06	4.000	4.000	0.000	4.000																						26,173.000000	
0000001646	0000000001	0000000001	在庫転送				8174185-0100	1142					41.000					50120010	P0A544000	MK-5440A PR CONT.PCB	2025/08/01	41.000	0.000	0.000	41.000	PC1		2025/09/01	2025/09/22	12.000	12.000	0.000	A0801	A0802	○	＊＊○○○○○○		8,712	264	348	0.000	131.000	42.000	2.000	17.000	EP	111,326.000000	CRO201(35002001100 EXO3C)→Jフラグの為、SSLから無償支給
0000001647	0000000001	0000000002	在庫転送				8174185-0100	1142					41.000					50120261	P0A544000	MK-5440A PR CONT.PCB	2025/08/01	41.000	0.000	0.000	41.000	PC1		2025/09/01	2025/09/22	31.000	29.000	2.000	A0801	A0802	○	＊＊○○○○○○		22,512	683	899	0.000	131.000	42.000	2.000	17.000	EP	111,326.000000	CRO201(35002001100 EXO3C)→Jフラグの為、SSLから無償支給
0000001648	0000000001	0000000001	在庫転送				8061484-0100	1941					168.000					50118711	P0A544900	WK-5449C CONTROL PCB	2025/08/23	80.000	0.000	0.000	80.000	PC1		2025/08/07	2025/09/03	80.000	80.000	0.000	A0801	A0802	＊	＊＊＊＊＊＊＊○		9,920	320	240	0.000	54.000	29.000	2.000	13.000	C	4,440.000000	
0000001649		0000000002																50120408	P0A544900	WK-5449C CONTROL PCB			0.000			PC1		2025/08/28	2025/09/18	2.000	0.000	2.000	A0801	A0802	＊	＊＊＊○○○○－		248	8	6	0.000	54.000	29.000	2.000	13.000	C	4,440.000000	SSL向け不良対応
0000001650	0000000001		製造指図出庫	40163620	M-0341528-10	341528-0010	8100234-0105		A00A1996100	MRT-30-300PL-A DN3			1.000	B50	2026/01/28	2026/02/18	1040		P0A545900	MK-5459 TB PCB	2026/01/28	1.000	1.000	1.000	0.000																						2,151.000000	
0000001651	0000000001	0000000001	在庫転送				8155474-0100	1142					60.000					50120339	P0A549300	WK-5493E MAIN PCB C	2025/10/28	57.000	0.000	0.000	57.000	PC5		2025/09/12	2025/10/24	120.000	57.000	63.000			○	○－－－－－－－		0	0	4,200	0.000	0.000	0.000	0.000	0.000		12,630.000000	
0000001652	0000000002	0000000001	在庫転送				8163469-0100	1142					60.000					50120339	P0A549300	WK-5493E MAIN PCB C	2025/10/28	60.000	0.000	0.000	60.000	PC5		2025/09/12	2025/10/24	120.000	60.000	3.000			○	○－－－－－－－		0	0	4,200	0.000	0.000	0.000	0.000	0.000		12,630.000000	
0000001653	0000000003	0000000001	在庫転送				8182181-0100	1142					150.000					50120339	P0A549300	WK-5493E MAIN PCB C	2025/11/13	150.000	0.000	0.000	150.000	PC5		2025/09/12	2025/10/24	120.000	3.000	0.000			○	○－－－－－－－		0	0	4,200	0.000	0.000	0.000	0.000	0.000		12,630.000000	
0000001654	0000000003	0000000002	在庫転送				8182181-0100	1142					150.000					50120324	P0A549300	WK-5493E MAIN PCB C	2025/11/13	150.000	0.000	0.000	150.000	PC5		2025/09/30	2025/11/11	50.000	50.000	0.000			○	○－－－－－－－		0	0	1,750	0.000	0.000	0.000	0.000	0.000		12,630.000000	安川向けSR350先行手配
0000001655	0000000003	0000000003	在庫転送				8182181-0100	1142					150.000					50120371	P0A549300	WK-5493E MAIN PCB C	2025/11/13	150.000	0.000	0.000	150.000	PC5		2025/09/30	2025/11/11	100.000	97.000	3.000			○	○－－－－－－－		0	0	3,500	0.000	0.000	0.000	0.000	0.000		12,630.000000	安川電機向けSR350 100台先行手配
0000001656	0000000004	0000000003	在庫転送				8173122-0100	1142					59.000					50120371	P0A549300	WK-5493E MAIN PCB C	2025/11/17	59.000	0.000	0.000	59.000	PC5		2025/09/30	2025/11/11	100.000	3.000	0.000			○	○－－－－－－－		0	0	3,500	0.000	0.000	0.000	0.000	0.000		12,630.000000	安川電機向けSR350 100台先行手配
0000001657	0000000004	0000000004	在庫転送				8173122-0100	1142					59.000					50120696	P0A549300	WK-5493E MAIN PCB C	2025/11/17	59.000	0.000	0.000	59.000	PC5		2025/10/02	2025/11/13	60.000	56.000	4.000			○	○－－－－－－－		0	0	2,100	0.000	0.000	0.000	0.000	0.000		12,630.000000	
0000001658	0000000001		製造指図出庫	R345386			8163711-0012	1910	P0A549600	PK-5496 KSX PANEL			10.000	B70	2025/12/17	2025/12/24	0010		P0A549600	PK-5496 KSX PANEL	2025/12/17	10.000	1.000	1.000	9.000																						4,012.000000	
0000001659	0000000001	0000000001	製造指図出庫	R345386			8163711-0012	1910	P0A549600	PK-5496 KSX PANEL			10.000	B70	2025/12/17	2025/12/24	0010	50120051	P0A549600	PK-5496 KSX PANEL	2025/12/17	10.000	1.000	1.000	9.000	PC1		2025/11/26	2025/12/16	20.000	9.000	11.000	A0801	A0802	○	○○○○○○○○		0	280	340	0.000	0.000	0.000	0.000	12.000	C	4,012.000000	
0000001660	0000000001		製造指図出庫	40165531	M-0345157-10-01-03-01		8174216-0032		A00A1330300	CC-LINK UNIT PR			1.000	B58	2025/12/03	2025/12/24	0320		P0A551000	MK-5510A HKD-A I/F	2025/12/03	1.000	3.000	1.000	0.000																						4,159.000000	
0000001661	0000000002		製造指図出庫	40165775	G-0340900-10-01-05		8185457-0033		A00A0650700	CC-LINK UNIT			2.000	C19	2025/12/19	2026/02/24	0330		P0A551000	MK-5510A HKD-A I/F	2025/12/19	2.000	3.000	2.000	0.000																						4,159.000000	
0000001662	0000000001		製造指図出庫	10133071			8124265-0053	1910	A00A0285800	KTD-7575FU CL			3.000	BL0	2025/09/22	2025/10/08	0230		P0A551002	MK-5510A S02 HKD-F I/F	2025/09/22	3.000	3.000	3.000	0.000																						4,284.000000	
0000001663	0000000002	0000000001	製造指図出庫	40159831	G-0332766-30	332766-0030	7978216-0106		A00A2035900	KTA4W2-18.5-10KCT7+15°			2.000	C17	2025/09/25	2025/10/30	1050	50120289	P0A551002	MK-5510A S02 HKD-F I/F	2025/09/25	1.000	3.000	0.000	1.000	PC1		2025/07/28	2025/09/22	4.000	1.000	3.000	A0801	A0802	＊	＊＊＊＊○○○－		76	0	16	0.000	14.000	14.000	1.000	0.000		4,284.000000	
0000001664	0000000003	0000000001	製造指図出庫	40159832	G-0332766-40	332766-0040	7978217-0106		A00A2036000	KTA4W2-18.5-10KCT8-30°			1.000	C17	2025/10/06	2025/11/04	1050	50120289	P0A551002	MK-5510A S02 HKD-F I/F	2025/10/06	1.000	3.000	0.000	1.000	PC1		2025/07/28	2025/09/22	4.000	1.000	2.000	A0801	A0802	＊	＊＊＊＊○○○－		76	0	16	0.000	14.000	14.000	1.000	0.000		4,284.000000	
